TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
1,16392,17424,17424,18960,0,0,0,0,0,0,0,0
2,16392,17424,17424,18960,0,0,0,0,0,0,0,0
3,16392,17424,17424,18960,0,0,0,0,0,0,0,0
4,0,17424,17424,0,7808,7808,0,0,0,0,0,0
5,0,0,0,0,7808,7808,6016,7808,0,0,0,0
6,0,0,0,0,7808,7808,6016,7808,0,0,0,0
7,0,0,0,0,7808,7808,6016,7808,0,0,0,0
8,0,0,0,0,7808,7808,6016,7808,0,0,0,0
9,0,0,0,0,7808,7808,6016,7808,0,0,0,0
10,0,0,0,0,7808,7808,6016,7808,0,0,0,0
11,0,0,0,0,7808,7808,6016,7808,0,0,0,0
12,0,0,0,0,0,0,6016,0,1352,2152,1352,0
13,0,0,0,0,0,0,0,0,1352,2152,1352,1352
14,0,0,0,0,0,0,0,0,1352,2152,1352,1352
15,0,0,0,0,0,0,0,0,1352,2152,1352,1352
16,0,0,0,0,0,0,0,0,1352,2152,1352,1352
17,0,0,0,0,0,0,0,0,1352,2152,1352,1352
18,0,0,0,0,0,0,0,0,1352,2152,1352,1352
19,0,0,0,0,0,0,0,0,1352,2152,1352,1352
20,0,0,0,0,0,0,0,0,1352,2152,1352,1352
21,18960,17424,18960,15112,0,0,0,0,0,0,0,0
22,18960,17424,18960,15112,0,0,0,0,0,0,0,0
23,18960,17424,18960,15112,0,0,0,0,0,0,0,0
24,0,17424,18960,15112,0,0,0,11016,0,0,0,0
25,0,0,0,0,4736,4736,4736,11016,0,0,0,0
26,0,0,0,0,4736,4736,4736,11016,0,0,0,0
27,0,0,0,0,4736,4736,4736,11016,0,0,0,0
28,0,0,0,0,4736,4736,4736,0,2152,0,0,0
29,0,0,0,0,4736,4736,4736,0,2152,0,0,0
30,0,0,0,0,4736,4736,4736,0,2152,0,0,0
31,0,0,0,0,4736,4736,4736,0,2152,0,0,0
32,0,0,0,0,4736,4736,4736,0,2152,0,0,0
33,0,0,0,0,4736,4736,4736,0,2152,0,0,0
34,0,0,0,0,0,0,4736,0,2152,1352,2152,0
35,0,0,0,0,0,0,0,0,2152,1352,2152,848
36,0,0,0,0,0,0,0,0,2152,1352,2152,848
37,0,0,0,0,0,0,0,0,2152,1352,2152,848
38,0,0,0,0,0,0,0,0,2152,1352,2152,848
39,0,0,0,0,0,0,0,0,2152,1352,2152,848
40,0,0,0,0,0,0,0,0,2152,1352,2152,848
41,17424,18960,18960,18960,0,0,0,0,0,0,0,0
42,17424,18960,18960,18960,0,0,0,0,0,0,0,0
43,17424,18960,18960,18960,0,0,0,0,0,0,0,0
44,17424,0,18960,0,0,0,11016,11016,0,0,0,0
45,0,0,0,0,6016,4736,11016,11016,0,0,0,0
46,0,0,0,0,6016,4736,11016,11016,0,0,0,0
47,0,0,0,0,6016,4736,11016,11016,0,0,0,0
48,0,0,0,0,6016,4736,11016,11016,0,0,0,0
49,0,0,0,0,6016,4736,11016,0,3240,0,0,0
50,0,0,0,0,6016,4736,11016,0,3240,0,0,0
51,0,0,0,0,6016,4736,0,0,3240,2152,0,0
52,0,0,0,0,6016,4736,0,0,3240,2152,0,0
53,0,0,0,0,6016,4736,0,0,3240,2152,0,0
54,0,0,0,0,6016,4736,0,0,3240,2152,0,0
55,0,0,0,0,6016,4736,0,0,3240,2152,0,0
56,0,0,0,0,6016,0,0,0,3240,2152,0,2152
57,0,0,0,0,0,0,0,0,3240,2152,0,2152
58,0,0,0,0,0,0,0,0,3240,2152,0,2152
59,0,0,0,0,0,0,0,0,3240,2152,0,2152
60,0,0,0,0,0,0,0,0,3240,2152,0,2152
61,16392,13064,15112,16392,0,0,0,0,0,0,0,0
62,16392,13064,15112,16392,0,0,0,0,0,0,0,0
63,16392,13064,15112,16392,0,0,0,0,0,0,0,0
