TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
154,0,0,0,0,4224,0,4736,4736,0,0,0,3240
155,0,0,0,0,4224,7808,4736,0,0,0,0,3240
156,0,0,0,0,4224,7808,4736,4736,0,0,0,0
157,0,0,0,0,4224,0,4736,4736,0,0,0,3240
158,0,0,0,0,4224,7808,4736,0,0,0,0,3240
159,0,0,0,0,4224,7808,4736,4736,0,0,0,0
160,0,0,0,0,4224,0,0,4736,0,0,0,3240
161,17424,16392,0,0,0,0,0,0,0,848,0,3240
162,0,16392,18960,13064,9224,0,0,0,0,0,0,0
163,0,0,0,0,0,9224,7808,9224,848,0,0,0
164,17424,16392,0,0,0,0,0,0,0,848,0,3240
165,0,16392,18960,13064,9224,0,0,0,0,0,0,0
166,0,0,0,0,0,9224,7808,9224,848,0,0,0
167,17424,16392,0,0,0,0,0,0,0,848,0,3240
168,0,0,18960,13064,9224,9224,0,0,0,0,0,0
169,0,0,0,0,0,9224,7808,9224,848,0,0,0
170,0,0,18960,13064,0,0,0,0,0,848,0,3240
171,0,0,0,0,9224,9224,7808,9224,0,0,0,0
172,0,0,0,0,0,9224,7808,9224,848,0,0,0
173,0,0,0,0,9224,9224,0,0,0,848,0,3240
174,0,0,0,0,9224,9224,7808,9224,0,0,0,0
175,0,0,0,0,9224,0,0,0,848,848,0,3240
176,0,0,0,0,0,0,0,0,848,848,0,3240
177,0,0,0,0,0,0,0,0,848,848,0,3240
178,0,0,0,0,0,0,0,0,848,848,0,3240
179,0,0,0,0,0,0,0,0,848,848,0,3240
180,0,0,0,0,0,0,0,0,848,848,0,3240
181,17424,15112,16392,16392,0,0,0,0,0,0,0,0
182,0,0,0,0,7808,11016,4224,6016,0,0,0,0
183,0,0,0,0,0,0,0,0,3240,848,3240,2152
184,17424,15112,16392,16392,0,0,0,0,0,0,0,0
185,0,0,0,0,7808,11016,4224,6016,0,0,0,0
186,0,0,0,0,0,0,0,0,3240,848,3240,2152
187,17424,15112,16392,16392,0,0,0,0,0,0,0,0
188,0,0,0,0,7808,11016,4224,6016,0,0,0,0
189,0,0,0,0,0,0,0,0,3240,848,3240,2152
190,17424,15112,0,16392,7808,0,0,0,0,0,0,0
191,0,0,0,0,7808,11016,4224,6016,0,0,0,0
192,0,0,0,0,0,0,0,0,3240,848,3240,2152
193,0,0,0,16392,7808,11016,4224,0,0,0,0,0
194,0,0,0,0,0,0,4224,6016,3240,848,0,0
195,0,0,0,0,0,0,0,0,3240,848,3240,2152
196,0,0,0,0,0,0,4224,6016,3240,848,0,0
197,0,0,0,0,0,0,4224,6016,3240,848,0,0
198,0,0,0,0,0,0,0,0,3240,848,3240,2152
199,0,0,0,0,0,0,4224,6016,3240,848,0,0
200,0,0,0,0,0,0,4224,6016,3240,848,0,0
201,0,0,0,0,0,0,0,0,848,848,1352,1352
202,18960,13064,13064,15112,0,0,0,0,0,0,0,0
203,0,0,0,0,6016,4224,11016,11016,0,0,0,0
204,0,0,0,0,0,0,0,0,848,848,1352,1352
205,18960,13064,13064,15112,0,0,0,0,0,0,0,0
206,0,0,0,0,6016,4224,11016,11016,0,0,0,0
207,0,0,0,0,0,0,0,0,848,848,1352,1352
208,18960,13064,13064,15112,0,0,0,0,0,0,0,0
209,0,0,0,0,6016,4224,11016,11016,0,0,0,0
210,0,0,0,0,0,0,0,0,848,848,1352,1352
211,18960,13064,13064,15112,0,0,0,0,0,0,0,0
212,0,0,0,0,6016,4224,11016,11016,0,0,0,0
213,0,0,0,0,0,0,0,0,848,848,1352,1352
214,0,13064,13064,15112,6016,0,0,0,0,0,0,0
215,0,0,0,0,6016,4224,11016,11016,0,0,0,0
216,0,0,0,0,0,0,0,0,848,848,1352,1352
217,0,0,0,0,6016,4224,11016,0,848,0,0,0
218,0,0,0,0,6016,4224,11016,0,848,0,0,0
219,0,0,0,0,0,0,0,0,848,848,1352,1352
220,0,0,0,0,6016,4224,11016,0,848,0,0,0
221,0,0,0,0,11016,9224,6016,6016,0,0,0,0
222,15112,0,0,0,0,0,0,0,1352,2152,2152,0
223,15112,15112,13064,13064,0,0,0,0,0,0,0,0
224,0,0,0,0,11016,9224,6016,6016,0,0,0,0
225,15112,0,0,0,0,0,0,0,1352,2152,2152,0
226,15112,15112,13064,13064,0,0,0,0,0,0,0,0
227,0,0,0,0,11016,9224,6016,6016,0,0,0,0
228,0,15112,0,0,0,0,0,0,1352,2152,2152,0
229,0,0,13064,13064,11016,9224,0,0,0,0,0,0
230,0,0,0,0,11016,9224,6016,6016,0,0,0,0
231,0,0,13064,0,0,0,0,0,1352,2152,2152,0
232,0,0,0,13064,11016,9224,6016,0,0,0,0,0
233,0,0,0,0,0,9224,6016,6016,1352,0,0,0
234,0,0,0,13064,0,0,0,0,1352,2152,2152,0
235,0,0,0,0,0,9224,6016,6016,1352,0,0,0
236,0,0,0,0,0,9224,6016,6016,1352,0,0,0
237,0,0,0,0,0,9224,0,0,1352,2152,2152,0
238,0,0,0,0,0,0,6016,6016,1352,2152,0,0
239,0,0,0,0,0,0,6016,0,1352,2152,2152,0
240,0,0,0,0,0,0,6016,0,1352,2152,2152,0
241,13064,17424,18960,13064,0,0,0,0,0,0,0,0
242,0,0,0,0,11016,9224,11016,6016,0,0,0,0
243,0,0,0,0,0,0,0,0,848,848,2152,1352
244,13064,17424,18960,13064,0,0,0,0,0,0,0,0
245,0,0,0,0,11016,9224,11016,6016,0,0,0,0
246,0,0,0,0,0,0,0,0,848,848,2152,1352
247,13064,17424,18960,13064,0,0,0,0,0,0,0,0
248,0,0,0,0,11016,9224,11016,6016,0,0,0,0
249,0,0,0,0,0,0,0,0,848,848,2152,1352
250,13064,17424,0,13064,11016,0,0,0,0,0,0,0
251,0,0,0,0,11016,9224,11016,6016,0,0,0,0
252,0,0,0,0,0,0,0,0,848,848,2152,1352
253,0,0,0,13064,11016,9224,11016,0,0,0,0,0
254,0,0,0,0,11016,9224,11016,6016,0,0,0,0
255,0,0,0,0,0,0,0,0,848,848,2152,1352
256,0,0,0,13064,0,9224,11016,6016,0,0,0,0
257,0,0,0,0,0,0,0,6016,848,848,2152,0
258,0,0,0,0,0,0,0,0,848,848,2152,1352
259,0,0,0,0,0,0,0,6016,848,848,2152,0
260,0,0,0,0,0,0,0,6016,848,848,2152,0
261,0,0,0,0,0,0,0,0,3240,2152,848,1352
262,18960,15112,16392,15112,0,0,0,0,0,0,0,0
263,0,0,0,0,7808,7808,6016,4224,0,0,0,0
264,0,0,0,0,0,0,0,0,3240,2152,848,1352
265,18960,15112,16392,15112,0,0,0,0,0,0,0,0
266,0,0,0,0,7808,7808,6016,4224,0,0,0,0
267,0,0,0,0,0,0,0,0,3240,2152,848,1352
268,18960,15112,16392,15112,0,0,0,0,0,0,0,0
269,0,0,0,0,7808,7808,6016,4224,0,0,0,0
270,0,0,0,0,0,0,0,0,3240,2152,848,1352
271,0,0,16392,15112,7808,7808,0,0,0,0,0,0
272,0,0,0,0,7808,7808,6016,4224,0,0,0,0
273,0,0,0,0,0,0,0,0,3240,2152,848,1352
274,0,0,0,0,7808,7808,6016,4224,0,0,0,0
275,0,0,0,0,0,7808,6016,4224,3240,0,0,0
276,0,0,0,0,0,0,0,0,3240,2152,848,1352
277,0,0,0,0,0,7808,6016,4224,3240,0,0,0
278,0,0,0,0,0,0,6016,4224,3240,2152,0,0
279,0,0,0,0,0,0,0,0,3240,2152,848,1352
280,0,0,0,0,0,0,6016,4224,3240,2152,0,0
281,0,0,0,0,6016,6016,7808,11016,0,0,0,0
282,0,0,0,0,0,0,0,0,2152,1352,3240,1352
283,17424,15112,18960,15112,0,0,0,0,0,0,0,0
284,0,0,0,0,6016,6016,7808,11016,0,0,0,0
285,0,0,0,0,0,0,0,0,2152,1352,3240,1352
286,17424,15112,18960,15112,0,0,0,0,0,0,0,0
287,0,0,0,0,6016,6016,7808,11016,0,0,0,0
288,0,0,0,0,0,0,0,0,2152,1352,3240,1352
289,17424,15112,18960,15112,0,0,0,0,0,0,0,0
290,0,0,0,0,6016,6016,7808,11016,0,0,0,0
291,0,0,0,0,0,0,0,0,2152,1352,3240,1352
292,17424,15112,18960,15112,0,0,0,0,0,0,0,0
293,0,0,0,0,6016,6016,7808,11016,0,0,0,0
294,0,0,0,0,0,0,0,0,2152,1352,3240,1352
295,0,15112,0,15112,6016,6016,0,0,0,0,0,0
296,0,0,0,0,6016,6016,7808,0,2152,0,0,0
297,0,0,0,0,0,0,0,0,2152,1352,3240,1352
298,0,0,0,0,6016,6016,7808,0,2152,0,0,0
299,0,0,0,0,6016,6016,7808,0,2152,0,0,0
300,0,0,0,0,0,0,0,0,2152,1352,3240,1352
301,13064,16392,13064,13064,0,0,0,0,0,0,0,0
302,0,0,0,0,9224,4736,4736,9224,0,0,0,0
303,13064,0,0,0,0,0,0,0,0,2152,2152,3240
304,13064,16392,13064,13064,0,0,0,0,0,0,0,0
305,0,0,0,0,9224,4736,4736,9224,0,0,0,0
306,13064,0,0,0,0,0,0,0,0,2152,2152,3240
307,0,16392,13064,13064,9224,0,0,0,0,0,0,0
308,0,0,0,0,9224,4736,4736,9224,0,0,0,0
309,0,16392,0,0,0,0,0,0,0,2152,2152,3240
310,0,0,13064,13064,9224,4736,0,0,0,0,0,0
311,0,0,0,0,9224,4736,4736,9224,0,0,0,0
312,0,0,0,0,9224,0,0,0,0,2152,2152,3240
313,0,0,0,0,9224,4736,4736,9224,0,0,0,0
314,0,0,0,0,0,4736,4736,0,0,2152,2152,0
315,0,0,0,0,0,4736,0,0,0,2152,2152,3240
316,0,0,0,0,0,4736,4736,0,0,2152,2152,0
317,0,0,0,0,0,4736,4736,0,0,2152,2152,0
318,0,0,0,0,0,4736,0,0,0,2152,2152,3240
319,0,0,0,0,0,4736,4736,0,0,2152,2152,0
320,0,0,0,0,0,4736,4736,0,0,2152,2152,0
321,0,0,0,0,0,0,0,0,3240,3240,2152,2152
322,18960,18960,16392,15112,0,0,0,0,0,0,0,0
323,0,0,0,0,6016,7808,9224,4224,0,0,0,0
324,0,0,0,0,0,0,0,0,3240,3240,2152,2152
325,18960,18960,16392,15112,0,0,0,0,0,0,0,0
326,0,0,0,0,6016,7808,9224,4224,0,0,0,0
327,0,0,0,0,0,0,0,0,3240,3240,2152,2152
328,18960,18960,16392,15112,0,0,0,0,0,0,0,0
329,0,0,0,0,6016,7808,9224,4224,0,0,0,0
330,0,0,0,0,0,0,0,0,3240,3240,2152,2152
331,0,18960,16392,15112,6016,0,0,0,0,0,0,0
332,0,0,0,0,6016,7808,9224,4224,0,0,0,0
333,0,0,0,0,0,0,0,0,3240,3240,2152,2152
334,0,0,0,15112,6016,7808,9224,0,0,0,0,0
335,0,0,0,0,6016,7808,9224,4224,0,0,0,0
336,0,0,0,0,0,0,0,0,3240,3240,2152,2152
337,0,0,0,0,6016,7808,9224,4224,0,0,0,0
338,0,0,0,0,0,7808,0,4224,3240,3240,0,0
339,0,0,0,0,0,0,0,0,3240,3240,2152,2152
340,0,0,0,0,0,7808,0,4224,3240,3240,0,0
341,0,0,0,0,7808,4224,4736,6016,0,0,0,0
342,18960,13064,0,0,0,0,0,0,3240,0,2152,0
343,18960,13064,15112,17424,0,0,0,0,0,0,0,0
344,0,0,0,0,7808,4224,4736,6016,0,0,0,0
345,18960,13064,0,0,0,0,0,0,3240,0,2152,0
346,0,13064,15112,17424,7808,0,0,0,0,0,0,0
347,0,0,0,0,7808,4224,4736,6016,0,0,0,0
348,0,0,15112,17424,0,0,0,0,3240,0,2152,0
349,0,0,15112,0,7808,4224,4736,0,0,0,0,0
350,0,0,0,0,7808,4224,4736,6016,0,0,0,0
351,0,0,15112,0,7808,0,0,0,3240,0,2152,0
352,0,0,0,0,7808,4224,4736,6016,0,0,0,0
353,0,0,0,0,7808,4224,4736,6016,0,0,0,0
354,0,0,0,0,0,4224,4736,0,3240,0,2152,0
355,0,0,0,0,0,4224,4736,6016,3240,0,0,0
356,0,0,0,0,0,4224,4736,6016,3240,0,0,0
357,0,0,0,0,0,4224,4736,0,3240,0,2152,0
358,0,0,0,0,0,4224,4736,6016,3240,0,0,0
359,0,0,0,0,0,4224,4736,6016,3240,0,0,0
360,0,0,0,0,0,4224,4736,0,3240,0,2152,0
361,16392,16392,15112,13064,0,0,0,0,0,0,0,0
362,0,0,0,0,4224,4224,6016,4736,0,0,0,0
363,16392,16392,0,0,0,0,0,0,0,0,848,848
364,16392,16392,15112,13064,0,0,0,0,0,0,0,0
365,0,0,0,0,4224,4224,6016,4736,0,0,0,0
366,16392,16392,0,0,0,0,0,0,0,0,848,848
367,0,0,15112,13064,4224,4224,0,0,0,0,0,0
368,0,0,0,0,4224,4224,6016,4736,0,0,0,0
369,0,0,15112,13064,0,0,0,0,0,0,848,848
370,0,0,0,13064,4224,4224,6016,0,0,0,0,0
371,0,0,0,0,4224,4224,6016,4736,0,0,0,0
372,0,0,0,0,4224,4224,0,0,0,0,848,848
373,0,0,0,0,4224,4224,6016,4736,0,0,0,0
374,0,0,0,0,4224,4224,6016,4736,0,0,0,0
375,0,0,0,0,4224,4224,0,0,0,0,848,848
376,0,0,0,0,4224,4224,6016,4736,0,0,0,0
377,0,0,0,0,4224,4224,0,4736,0,0,848,0
378,0,0,0,0,4224,4224,0,0,0,0,848,848
379,0,0,0,0,4224,0,0,4736,0,0,848,848
380,0,0,0,0,4224,0,0,4736,0,0,848,848
381,0,0,0,0,0,0,0,0,1352,1352,848,3240
382,15112,16392,17424,17424,0,0,0,0,0,0,0,0
383,0,0,0,0,4736,4224,7808,4224,0,0,0,0
384,0,0,0,0,0,0,0,0,1352,1352,848,3240
385,15112,16392,17424,17424,0,0,0,0,0,0,0,0
386,0,0,0,0,4736,4224,7808,4224,0,0,0,0
387,0,0,0,0,0,0,0,0,1352,1352,848,3240
388,15112,16392,17424,17424,0,0,0,0,0,0,0,0
389,0,0,0,0,4736,4224,7808,4224,0,0,0,0
390,0,0,0,0,0,0,0,0,1352,1352,848,3240
391,15112,16392,17424,17424,0,0,0,0,0,0,0,0
392,0,0,0,0,4736,4224,7808,4224,0,0,0,0
393,0,0,0,0,0,0,0,0,1352,1352,848,3240
394,0,0,0,0,4736,4224,7808,4224,0,0,0,0
395,0,0,0,0,4736,4224,7808,4224,0,0,0,0
396,0,0,0,0,0,0,0,0,1352,1352,848,3240
397,0,0,0,0,4736,4224,0,4224,1352,0,0,0
398,0,0,0,0,4736,4224,0,4224,1352,0,0,0
399,0,0,0,0,0,0,0,0,1352,1352,848,3240
400,0,0,0,0,4736,4224,0,4224,1352,0,0,0
401,0,0,0,0,4736,4736,4736,9224,0,0,0,0
402,0,0,0,0,0,0,0,0,1352,2152,1352,2152
403,15112,15112,13064,15112,0,0,0,0,0,0,0,0
404,0,0,0,0,4736,4736,4736,9224,0,0,0,0
405,0,0,0,0,0,0,0,0,1352,2152,1352,2152
406,15112,15112,13064,15112,0,0,0,0,0,0,0,0
407,0,0,0,0,4736,4736,4736,9224,0,0,0,0
408,0,0,0,0,0,0,0,0,1352,2152,1352,2152
409,15112,15112,13064,15112,0,0,0,0,0,0,0,0
410,0,0,0,0,4736,4736,4736,9224,0,0,0,0
411,0,0,0,0,0,0,0,0,1352,2152,1352,2152
412,0,15112,13064,15112,4736,0,0,0,0,0,0,0
413,0,0,0,0,4736,4736,4736,9224,0,0,0,0
414,0,0,0,0,0,0,0,0,1352,2152,1352,2152
415,0,0,0,0,4736,4736,4736,9224,0,0,0,0
416,0,0,0,0,4736,4736,4736,9224,0,0,0,0
417,0,0,0,0,0,0,0,0,1352,2152,1352,2152
418,0,0,0,0,4736,4736,4736,9224,0,0,0,0
419,0,0,0,0,4736,4736,4736,9224,0,0,0,0
420,0,0,0,0,0,0,0,0,1352,2152,1352,2152
421,17424,16392,17424,17424,0,0,0,0,0,0,0,0
422,0,0,0,0,4736,4736,9224,11016,0,0,0,0
423,17424,0,0,0,0,0,0,0,2152,1352,848,0
424,17424,16392,17424,17424,0,0,0,0,0,0,0,0
425,0,0,0,0,4736,4736,9224,11016,0,0,0,0
426,17424,0,0,0,0,0,0,0,2152,1352,848,0
427,0,16392,17424,17424,4736,0,0,0,0,0,0,0
428,0,0,0,0,4736,4736,9224,11016,0,0,0,0
429,0,16392,0,0,0,0,0,0,2152,1352,848,0
430,0,0,0,17424,4736,4736,9224,0,0,0,0,0
431,0,0,0,0,4736,4736,9224,11016,0,0,0,0
432,0,0,0,0,4736,0,0,0,2152,1352,848,0
433,0,0,0,0,4736,4736,9224,11016,0,0,0,0
434,0,0,0,0,4736,4736,9224,11016,0,0,0,0
435,0,0,0,0,4736,0,0,0,2152,1352,848,0
436,0,0,0,0,4736,4736,9224,0,2152,0,0,0
437,0,0,0,0,4736,4736,0,0,2152,1352,0,0
438,0,0,0,0,4736,0,0,0,2152,1352,848,0
439,0,0,0,0,4736,4736,0,0,2152,1352,0,0
440,0,0,0,0,4736,4736,0,0,2152,1352,0,0
441,0,0,0,0,0,0,0,0,3240,3240,848,2152
442,16392,17424,17424,17424,0,0,0,0,0,0,0,0
443,0,0,0,0,11016,4224,4224,7808,0,0,0,0
444,0,0,0,0,0,0,0,0,3240,3240,848,2152
445,16392,17424,17424,17424,0,0,0,0,0,0,0,0
446,0,0,0,0,11016,4224,4224,7808,0,0,0,0
447,0,0,0,0,0,0,0,0,3240,3240,848,2152
448,16392,17424,17424,17424,0,0,0,0,0,0,0,0
449,0,0,0,0,11016,4224,4224,7808,0,0,0,0
450,0,0,0,0,0,0,0,0,3240,3240,848,2152
451,16392,0,0,0,11016,4224,4224,0,0,0,0,0
452,0,0,0,0,11016,4224,4224,7808,0,0,0,0
453,0,0,0,0,0,0,0,0,3240,3240,848,2152
454,0,0,0,0,11016,4224,4224,7808,0,0,0,0
455,0,0,0,0,11016,4224,4224,7808,0,0,0,0
456,0,0,0,0,0,0,0,0,3240,3240,848,2152
457,0,0,0,0,0,4224,4224,7808,3240,0,0,0
458,0,0,0,0,0,4224,4224,7808,3240,0,0,0
459,0,0,0,0,0,0,0,0,3240,3240,848,2152
460,0,0,0,0,0,4224,4224,0,3240,3240,0,0
461,0,0,0,0,7808,4224,4736,9224,0,0,0,0
462,0,0,0,0,0,0,0,0,2152,1352,2152,848
463,18960,18960,17424,17424,0,0,0,0,0,0,0,0
464,0,0,0,0,7808,4224,4736,9224,0,0,0,0
465,0,0,0,0,0,0,0,0,2152,1352,2152,848
466,18960,18960,17424,17424,0,0,0,0,0,0,0,0
467,0,0,0,0,7808,4224,4736,9224,0,0,0,0
468,0,0,0,0,0,0,0,0,2152,1352,2152,848
