TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
2679,0,0,0,0,0,1352,4224,16392,0,1352,0,0
2680,16392,0,0,0,0,0,0,0,0,1352,6016,16392
2681,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2682,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2683,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2684,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2685,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2686,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2687,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2688,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2689,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2690,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2691,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2692,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2693,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2694,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2695,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2696,0,3240,2152,15112,13064,0,0,0,0,0,0,0
2697,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2698,16392,0,0,0,0,0,0,0,0,1352,7808,16392
2699,0,3240,2152,15112,0,1352,0,0,0,0,0,0
2700,0,0,0,0,0,1352,4736,16392,7808,0,0,0
2701,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2702,0,2152,3240,16392,11016,0,0,0,0,0,0,0
2703,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2704,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2705,0,2152,3240,16392,11016,0,0,0,0,0,0,0
2706,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2707,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2708,0,2152,3240,16392,11016,0,0,0,0,0,0,0
2709,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2710,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2711,0,2152,3240,16392,11016,0,0,0,0,0,0,0
2712,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2713,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2714,0,2152,3240,16392,0,1352,0,0,0,0,0,0
2715,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2716,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2717,0,2152,3240,16392,0,1352,0,0,0,0,0,0
2718,0,0,0,0,0,1352,4736,16392,6016,0,0,0
2719,15112,0,0,0,0,0,0,0,0,1352,9224,16392
2720,0,2152,3240,16392,0,1352,0,0,0,0,0,0
2721,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2722,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2723,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2724,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2725,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2726,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2727,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2728,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2729,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2730,0,0,0,0,0,1352,6016,16392,4736,0,0,0
