TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4584,17424,0,0,0,0,0,0,0,848,3240,1352,0
4585,17424,16392,13064,17424,0,0,0,0,0,0,0,0
4586,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4587,17424,0,0,0,0,0,0,0,848,3240,1352,0
4588,17424,16392,13064,17424,0,0,0,0,0,0,0,0
4589,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4590,0,16392,0,0,0,0,0,0,848,3240,1352,0
4591,0,16392,13064,17424,4224,0,0,0,0,0,0,0
4592,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4593,0,16392,0,0,0,0,0,0,848,3240,1352,0
4594,0,0,13064,17424,4224,9224,0,0,0,0,0,0
4595,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4596,0,0,13064,0,0,0,0,0,848,3240,1352,0
4597,0,0,13064,17424,4224,9224,0,0,0,0,0,0
4598,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4599,0,0,13064,0,0,0,0,0,848,3240,1352,0
4600,0,0,0,0,4224,9224,4224,4736,0,0,0,0
4601,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4602,0,0,0,0,0,0,0,0,2152,848,848,848
4603,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4604,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4605,0,0,0,0,0,0,0,0,2152,848,848,848
4606,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4607,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4608,0,0,0,0,0,0,0,0,2152,848,848,848
4609,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4610,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4611,0,0,0,0,0,0,0,0,2152,848,848,848
4612,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4613,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4614,0,0,0,0,0,0,0,0,2152,848,848,848
4615,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4616,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4617,0,0,0,0,0,0,0,0,2152,848,848,848
4618,15112,13064,17424,13064,0,0,0,0,0,0,0,0
4619,0,0,0,0,4736,9224,11016,7808,0,0,0,0
4620,0,0,0,0,0,0,0,0,2152,848,848,848
4621,16392,17424,18960,18960,0,0,0,0,0,0,0,0
4622,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4623,16392,0,0,0,0,0,0,0,3240,3240,0,1352
4624,16392,17424,18960,18960,0,0,0,0,0,0,0,0
4625,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4626,16392,0,0,0,0,0,0,0,3240,3240,0,1352
4627,16392,17424,18960,18960,0,0,0,0,0,0,0,0
4628,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4629,16392,0,0,0,0,0,0,0,3240,3240,0,1352
4630,0,17424,18960,18960,11016,0,0,0,0,0,0,0
4631,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4632,0,17424,0,0,0,0,0,0,3240,3240,0,1352
4633,0,17424,18960,18960,11016,0,0,0,0,0,0,0
4634,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4635,0,17424,0,0,0,0,0,0,3240,3240,0,1352
4636,0,0,18960,18960,11016,4736,0,0,0,0,0,0
4637,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4638,0,0,0,18960,0,0,0,0,3240,3240,0,1352
4639,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4640,0,0,0,0,11016,4736,6016,4224,0,0,0,0
4641,15112,0,0,0,0,0,0,0,1352,848,848,0
