TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
168,0,0,0,0,0,0,0,0,9224,4736,6016,4736
169,4736,6016,4736,9224,0,0,0,0,0,0,0,0
170,0,0,0,0,9224,6016,4736,7808,0,0,0,0
171,0,0,0,0,0,0,0,0,9224,7808,9224,9224
172,6016,4736,6016,6016,0,0,0,0,0,0,0,0
173,0,0,0,0,4736,4736,9224,4736,0,0,0,0
174,0,0,0,0,0,0,0,0,9224,7808,9224,9224
175,6016,4736,6016,6016,0,0,0,0,0,0,0,0
176,0,0,0,0,4736,4736,9224,4736,0,0,0,0
177,0,0,0,0,0,0,0,0,9224,7808,9224,9224
178,6016,4736,6016,6016,0,0,0,0,0,0,0,0
179,0,0,0,0,4736,4736,9224,4736,0,0,0,0
180,0,0,0,0,0,0,0,0,9224,7808,9224,9224
181,9224,9224,6016,7808,0,0,0,0,0,0,0,0
182,0,0,0,0,4736,9224,4736,9224,0,0,0,0
183,0,0,0,0,0,0,0,0,6016,6016,7808,7808
184,9224,9224,6016,7808,0,0,0,0,0,0,0,0
185,0,0,0,0,4736,9224,4736,9224,0,0,0,0
186,0,0,0,0,0,0,0,0,6016,6016,7808,7808
187,9224,9224,6016,7808,0,0,0,0,0,0,0,0
188,0,0,0,0,4736,9224,4736,9224,0,0,0,0
189,0,0,0,0,0,0,0,0,6016,6016,7808,7808
190,9224,9224,6016,7808,0,0,0,0,0,0,0,0
191,0,0,0,0,4736,6016,9224,4736,0,0,0,0
192,0,0,0,0,0,0,0,0,7808,4736,7808,6016
193,9224,4736,7808,4736,0,0,0,0,0,0,0,0
194,0,0,0,0,4736,6016,9224,4736,0,0,0,0
195,0,0,0,0,0,0,0,0,7808,4736,7808,6016
196,9224,4736,7808,4736,0,0,0,0,0,0,0,0
197,0,0,0,0,4736,6016,9224,4736,0,0,0,0
198,0,0,0,0,0,0,0,0,7808,4736,7808,6016
199,9224,4736,7808,4736,0,0,0,0,0,0,0,0
200,0,0,0,0,4736,6016,9224,4736,0,0,0,0
201,0,0,0,0,0,0,0,0,6016,4736,9224,4736
202,4736,6016,6016,9224,0,0,0,0,0,0,0,0
203,0,0,0,0,9224,9224,7808,7808,0,0,0,0
204,0,0,0,0,0,0,0,0,6016,4736,9224,4736
205,4736,6016,6016,9224,0,0,0,0,0,0,0,0
206,0,0,0,0,9224,9224,7808,7808,0,0,0,0
207,0,0,0,0,0,0,0,0,6016,4736,9224,4736
208,4736,6016,6016,9224,0,0,0,0,0,0,0,0
209,0,0,0,0,9224,9224,7808,7808,0,0,0,0
210,0,0,0,0,0,0,0,0,6016,4736,9224,4736
211,4736,4736,9224,4736,0,0,0,0,0,0,0,0
212,0,0,0,0,7808,4736,9224,6016,0,0,0,0
213,0,0,0,0,0,0,0,0,4736,4736,7808,4736
214,4736,4736,9224,4736,0,0,0,0,0,0,0,0
215,0,0,0,0,7808,4736,9224,6016,0,0,0,0
216,0,0,0,0,0,0,0,0,4736,4736,7808,4736
217,4736,4736,9224,4736,0,0,0,0,0,0,0,0
218,0,0,0,0,7808,4736,9224,6016,0,0,0,0
219,0,0,0,0,0,0,0,0,4736,4736,7808,4736
220,4736,4736,9224,4736,0,0,0,0,0,0,0,0
221,0,0,0,0,4736,6016,9224,7808,0,0,0,0
222,0,0,0,0,0,0,0,0,6016,9224,6016,4736
223,6016,9224,7808,4736,0,0,0,0,0,0,0,0
224,0,0,0,0,4736,6016,9224,7808,0,0,0,0
225,0,0,0,0,0,0,0,0,6016,9224,6016,4736
226,6016,9224,7808,4736,0,0,0,0,0,0,0,0
227,0,0,0,0,4736,6016,9224,7808,0,0,0,0
228,0,0,0,0,0,0,0,0,6016,9224,6016,4736
229,6016,9224,7808,4736,0,0,0,0,0,0,0,0
230,0,0,0,0,4736,6016,9224,7808,0,0,0,0
231,0,0,0,0,0,0,0,0,4736,4736,9224,6016
232,6016,7808,4736,4736,0,0,0,0,0,0,0,0
233,0,0,0,0,4736,7808,9224,4736,0,0,0,0
234,0,0,0,0,0,0,0,0,4736,4736,9224,6016
235,6016,7808,4736,4736,0,0,0,0,0,0,0,0
236,0,0,0,0,4736,7808,9224,4736,0,0,0,0
237,0,0,0,0,0,0,0,0,4736,4736,9224,6016
238,6016,7808,4736,4736,0,0,0,0,0,0,0,0
239,0,0,0,0,4736,7808,9224,4736,0,0,0,0
240,0,0,0,0,0,0,0,0,4736,4736,9224,6016
241,4736,4736,7808,9224,0,0,0,0,0,0,0,0
242,0,0,0,0,4736,6016,7808,9224,0,0,0,0
243,0,0,0,0,0,0,0,0,9224,4736,6016,4736
244,4736,4736,7808,9224,0,0,0,0,0,0,0,0
245,0,0,0,0,4736,6016,7808,9224,0,0,0,0
246,0,0,0,0,0,0,0,0,9224,4736,6016,4736
247,4736,4736,7808,9224,0,0,0,0,0,0,0,0
248,0,0,0,0,4736,6016,7808,9224,0,0,0,0
249,0,0,0,0,0,0,0,0,9224,4736,6016,4736
250,4736,4736,7808,9224,0,0,0,0,0,0,0,0
251,0,0,0,0,9224,4736,9224,4736,0,0,0,0
252,0,0,0,0,0,0,0,0,7808,9224,4736,9224
253,6016,7808,6016,6016,0,0,0,0,0,0,0,0
254,0,0,0,0,9224,4736,9224,4736,0,0,0,0
255,0,0,0,0,0,0,0,0,7808,9224,4736,9224
256,6016,7808,6016,6016,0,0,0,0,0,0,0,0
257,0,0,0,0,9224,4736,9224,4736,0,0,0,0
258,0,0,0,0,0,0,0,0,7808,9224,4736,9224
259,6016,7808,6016,6016,0,0,0,0,0,0,0,0
260,0,0,0,0,9224,4736,9224,4736,0,0,0,0
261,0,0,0,0,0,0,0,0,9224,6016,7808,9224
262,7808,4736,4736,4736,0,0,0,0,0,0,0,0
263,0,0,0,0,4736,9224,4736,4736,0,0,0,0
264,0,0,0,0,0,0,0,0,9224,6016,7808,9224
265,7808,4736,4736,4736,0,0,0,0,0,0,0,0
