TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
105,0,7808,0,7808,0,0,0,0,9224,0,9224,0
106,9224,0,0,0,0,0,9224,0,9224,0,9224,0
107,0,7808,0,0,0,0,0,0,9224,6016,9224,0
108,9224,0,0,7808,0,0,0,0,9224,0,9224,0
109,0,7808,0,0,0,0,9224,0,0,6016,9224,0
110,9224,0,0,7808,0,0,0,0,9224,0,9224,0
111,0,0,7808,0,0,7808,9224,0,0,0,0,6016
112,0,0,7808,0,7808,0,0,0,0,0,9224,6016
113,0,0,7808,0,0,7808,9224,0,0,0,0,6016
114,0,0,7808,0,7808,0,0,0,0,0,9224,6016
115,0,0,7808,0,0,7808,9224,0,0,0,0,6016
116,0,0,7808,0,7808,0,0,0,0,0,9224,6016
117,0,0,7808,0,0,7808,9224,0,0,0,0,6016
118,0,0,7808,0,7808,0,0,0,0,0,9224,6016
119,0,0,0,0,7808,7808,9224,0,0,0,0,6016
120,0,0,7808,0,0,7808,9224,0,0,0,9224,0
121,0,9224,0,7808,0,0,0,9224,0,6016,0,0
122,0,9224,0,7808,0,0,0,9224,0,6016,0,0
123,0,9224,0,7808,0,0,0,9224,0,6016,0,0
124,0,9224,0,7808,0,0,0,9224,0,6016,0,0
125,0,9224,0,7808,0,0,0,9224,0,6016,0,0
126,0,9224,0,0,0,0,0,9224,0,6016,0,6016
127,0,9224,0,7808,0,0,9224,9224,0,0,0,0
128,0,9224,0,7808,0,0,0,0,0,6016,0,6016
129,0,9224,0,0,0,0,9224,9224,0,0,0,6016
130,0,9224,0,7808,0,0,9224,0,0,6016,0,0
131,0,0,7808,0,0,9224,0,0,0,7808,0,7808
132,0,0,0,0,0,9224,0,0,0,7808,9224,7808
133,0,0,7808,0,0,9224,0,0,0,7808,0,7808
134,0,0,0,0,0,9224,0,0,0,7808,9224,7808
135,0,0,7808,0,0,9224,0,0,0,7808,0,7808
136,0,0,0,0,0,9224,0,0,0,7808,9224,7808
137,0,0,7808,0,0,9224,0,0,0,0,9224,7808
138,0,0,7808,0,0,9224,9224,0,0,7808,0,0
139,0,0,0,0,0,0,9224,0,0,7808,9224,7808
140,0,0,7808,0,0,9224,0,0,0,0,9224,7808
141,9224,0,9224,0,0,0,0,9224,7808,0,0,0
142,9224,0,9224,0,0,0,0,9224,7808,0,0,0
